test_subject,n_input_channels,input_channels,n_reconstructed_channels,method,rmse,mae,pearson_r,r2,band_rmse_delta,band_rmse_theta,band_rmse_alpha,band_rmse_beta,band_rmse_gamma,n_test_trials,n_test_samples,channel
A03T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,bem_dipole_model,10.803992288839627,8.421504145063478,0.2607682672884385,0.05330136576549227,18.160899405522137,10.187339060080886,19.778645467061292,16.104149359144674,9.60662199681433,40,40000,C1
A03T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,bem_dipole_model,10.638762991154836,8.296192262988944,0.27728592623913983,0.053781073185290906,18.160899405522137,10.187339060080886,19.778645467061292,16.104149359144674,9.60662199681433,40,40000,C2
A03T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,bem_dipole_model,10.192610202535079,7.862564421048338,0.38665643162200036,0.11137653317062612,18.160899405522137,10.187339060080886,19.778645467061292,16.104149359144674,9.60662199681433,40,40000,C6
A03T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,bem_dipole_model,10.537332299979072,8.18127332714392,0.38305517373127573,0.07364214119322365,18.160899405522137,10.187339060080886,19.778645467061292,16.104149359144674,9.60662199681433,40,40000,CP1
A03T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,bem_dipole_model,10.854918143749467,8.446729614096057,0.5291180674583317,0.07082218403522766,18.160899405522137,10.187339060080886,19.778645467061292,16.104149359144674,9.60662199681433,40,40000,CPz
A03T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,bem_dipole_model,10.67050921925238,8.293918865296742,0.4203451126173512,0.07919028668995154,18.160899405522137,10.187339060080886,19.778645467061292,16.104149359144674,9.60662199681433,40,40000,CP2
A03T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,bem_dipole_model,10.810995035118019,8.448974310814782,0.4401828546869543,0.10161755264113081,18.160899405522137,10.187339060080886,19.778645467061292,16.104149359144674,9.60662199681433,40,40000,P1
A03T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,bem_dipole_model,10.628204575469894,8.240068137155031,0.4916299167431451,0.12329087438832176,18.160899405522137,10.187339060080886,19.778645467061292,16.104149359144674,9.60662199681433,40,40000,P2
A03T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,bem_dipole_model,10.358563916631844,8.017106705297133,0.4046889487633261,0.11415491318666726,17.721027879304973,8.99876465193247,22.95346201818785,16.081315246390297,9.777046393036255,40,40000,
A03T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,bem_dipole_model,10.604642070436071,8.244965603729367,0.35887247539842354,0.09841612578045777,17.721027879304973,8.99876465193247,22.95346201818785,16.081315246390297,9.777046393036255,40,40000,FCz
A03T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,bem_dipole_model,8.963473435319411,6.84669911615288,0.25904224087944105,0.06544881486210807,17.721027879304973,8.99876465193247,22.95346201818785,16.081315246390297,9.777046393036255,40,40000,C5
A03T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,bem_dipole_model,10.23588131968178,7.89983695001328,0.3624414015895686,0.1038154963525657,17.721027879304973,8.99876465193247,22.95346201818785,16.081315246390297,9.777046393036255,40,40000,C6
A03T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,bem_dipole_model,10.770997425049801,8.375172514613247,0.4691902725563136,0.08513382473353825,17.721027879304973,8.99876465193247,22.95346201818785,16.081315246390297,9.777046393036255,40,40000,CPz
A03T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,bem_dipole_model,10.734712750422398,8.392181087528185,0.44209177871329197,0.11425078196183536,17.721027879304973,8.99876465193247,22.95346201818785,16.081315246390297,9.777046393036255,40,40000,P1
A03T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,bem_dipole_model,10.501176775086277,8.140130631344924,0.5010294327895376,0.14412240954431976,17.721027879304973,8.99876465193247,22.95346201818785,16.081315246390297,9.777046393036255,40,40000,P2
A03T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,bem_dipole_model,10.583015261264567,8.220761033698041,0.5232546966715456,0.1593486388873796,17.721027879304973,8.99876465193247,22.95346201818785,16.081315246390297,9.777046393036255,40,40000,POz
A04T,5,"Fz,C3,C4,Pz,POz",17,bem_dipole_model,8.621248449841257,6.7455137524339435,0.3338037540299695,0.08295747013855603,26.11123645012754,10.1005523944657,7.697631590801423,11.376982274729862,2.0623723940450525,40,40000,
A04T,5,"Fz,C3,C4,Pz,POz",17,bem_dipole_model,7.689678045985871,6.073530754845863,0.32312490982673314,0.10004484543434078,26.11123645012754,10.1005523944657,7.697631590801423,11.376982274729862,2.0623723940450525,40,40000,FC3
A04T,5,"Fz,C3,C4,Pz,POz",17,bem_dipole_model,8.455150139751431,6.661503622321052,0.2789358776440947,0.07550573769463709,26.11123645012754,10.1005523944657,7.697631590801423,11.376982274729862,2.0623723940450525,40,40000,FC1
A04T,5,"Fz,C3,C4,Pz,POz",17,bem_dipole_model,8.960345216909232,7.062797942733896,0.30231513971009233,0.0821433195305139,26.11123645012754,10.1005523944657,7.697631590801423,11.376982274729862,2.0623723940450525,40,40000,FCz
A04T,5,"Fz,C3,C4,Pz,POz",17,bem_dipole_model,8.645223605469058,6.793059848487598,0.3378597103274471,0.10316856875371361,26.11123645012754,10.1005523944657,7.697631590801423,11.376982274729862,2.0623723940450525,40,40000,FC2
A04T,5,"Fz,C3,C4,Pz,POz",17,bem_dipole_model,8.077814386622261,6.313124359139009,0.42400897798772874,0.14789952218236502,26.11123645012754,10.1005523944657,7.697631590801423,11.376982274729862,2.0623723940450525,40,40000,FC4
A04T,5,"Fz,C3,C4,Pz,POz",17,bem_dipole_model,6.664142297096293,5.242432653946323,0.282241698400315,0.07066624139860334,26.11123645012754,10.1005523944657,7.697631590801423,11.376982274729862,2.0623723940450525,40,40000,C5
A04T,5,"Fz,C3,C4,Pz,POz",17,bem_dipole_model,8.885500527828956,7.0002096386362505,0.10551887359857177,0.008953918943222172,26.11123645012754,10.1005523944657,7.697631590801423,11.376982274729862,2.0623723940450525,40,40000,C1
A04T,5,"Fz,C3,C4,Pz,POz",17,bem_dipole_model,9.431103192029093,7.439972528568162,0.13704939760356472,0.0166979281123808,26.11123645012754,10.1005523944657,7.697631590801423,11.376982274729862,2.0623723940450525,40,40000,Cz
A04T,5,"Fz,C3,C4,Pz,POz",17,bem_dipole_model,9.041308556863084,7.107302832454176,0.25005968906738657,0.04902545871077724,26.11123645012754,10.1005523944657,7.697631590801423,11.376982274729862,2.0623723940450525,40,40000,C2
A04T,5,"Fz,C3,C4,Pz,POz",17,bem_dipole_model,7.4450827224517635,5.812408449584194,0.5132499733612361,0.15898742968023272,26.11123645012754,10.1005523944657,7.697631590801423,11.376982274729862,2.0623723940450525,40,40000,C6
A04T,5,"Fz,C3,C4,Pz,POz",17,bem_dipole_model,8.380819970384787,6.576392381867219,0.2796191901727459,0.05181003737713452,26.11123645012754,10.1005523944657,7.697631590801423,11.376982274729862,2.0623723940450525,40,40000,CP3
A04T,5,"Fz,C3,C4,Pz,POz",17,bem_dipole_model,8.991275109446267,7.054379935529729,0.2987582831224677,0.03793604199711276,26.11123645012754,10.1005523944657,7.697631590801423,11.376982274729862,2.0623723940450525,40,40000,CP1
A04T,5,"Fz,C3,C4,Pz,POz",17,bem_dipole_model,9.48386748089524,7.445284058905559,0.5468001568256181,0.045647207672042556,26.11123645012754,10.1005523944657,7.697631590801423,11.376982274729862,2.0623723940450525,40,40000,CPz
A04T,5,"Fz,C3,C4,Pz,POz",17,bem_dipole_model,9.127896593608012,7.156193860717234,0.5028513044464561,0.07216199123954836,26.11123645012754,10.1005523944657,7.697631590801423,11.376982274729862,2.0623723940450525,40,40000,CP2
A04T,5,"Fz,C3,C4,Pz,POz",17,bem_dipole_model,8.631455074480945,6.748470134863276,0.5223401075304079,0.11531362007242241,26.11123645012754,10.1005523944657,7.697631590801423,11.376982274729862,2.0623723940450525,40,40000,CP4
A04T,5,"Fz,C3,C4,Pz,POz",17,bem_dipole_model,8.99301084564478,7.037103585036053,0.5293079968495087,0.1344090051215141,26.11123645012754,10.1005523944657,7.697631590801423,11.376982274729862,2.0623723940450525,40,40000,P1
A04T,5,"Fz,C3,C4,Pz,POz",17,bem_dipole_model,9.134464371245727,7.149567203741457,0.5994397368055213,0.14680020471904187,26.11123645012754,10.1005523944657,7.697631590801423,11.376982274729862,2.0623723940450525,40,40000,P2
A04T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,bem_dipole_model,8.456907990815974,6.615152252818908,0.43695606963801764,0.1302978107034043,26.58101195870929,10.061487081394024,7.814349029199908,11.336438684142351,2.0623414699630187,40,40000,
A04T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,bem_dipole_model,8.325258217129425,6.5467353831637025,0.3308234193474789,0.10369256813091132,26.58101195870929,10.061487081394024,7.814349029199908,11.336438684142351,2.0623414699630187,40,40000,FC1
A04T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,bem_dipole_model,8.71623563551238,6.860158624209303,0.4046445949451758,0.1314730200610813,26.58101195870929,10.061487081394024,7.814349029199908,11.336438684142351,2.0623414699630187,40,40000,FCz
A04T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,bem_dipole_model,8.44063769164625,6.629061021396059,0.4141112735311856,0.14511267686225704,26.58101195870929,10.061487081394024,7.814349029199908,11.336438684142351,2.0623414699630187,40,40000,FC2
A04T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,bem_dipole_model,6.62533964170882,5.207043283992407,0.29176642510584344,0.08145701765779334,26.58101195870929,10.061487081394024,7.814349029199908,11.336438684142351,2.0623414699630187,40,40000,C5
A04T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,bem_dipole_model,8.655680296714172,6.81066175191034,0.26860844983173815,0.05955702058466805,26.58101195870929,10.061487081394024,7.814349029199908,11.336438684142351,2.0623414699630187,40,40000,C1
A04T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,bem_dipole_model,8.747234070863973,6.87468019471862,0.4193407592271372,0.10988154572879605,26.58101195870929,10.061487081394024,7.814349029199908,11.336438684142351,2.0623414699630187,40,40000,C2
A04T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,bem_dipole_model,7.286304937476943,5.698869132022689,0.5300256571048866,0.1944766803166642,26.58101195870929,10.061487081394024,7.814349029199908,11.336438684142351,2.0623414699630187,40,40000,C6
A04T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,bem_dipole_model,8.738882680970757,6.854168973405144,0.43610820892062035,0.09118980431561108,26.58101195870929,10.061487081394024,7.814349029199908,11.336438684142351,2.0623414699630187,40,40000,CP1
A04T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,bem_dipole_model,9.14892481870223,7.179451130015007,0.6820838588065045,0.11186678516957094,26.58101195870929,10.061487081394024,7.814349029199908,11.336438684142351,2.0623414699630187,40,40000,CPz
A04T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,bem_dipole_model,8.828501367152066,6.92374058340372,0.5999074431472939,0.13203000227252137,26.58101195870929,10.061487081394024,7.814349029199908,11.336438684142351,2.0623414699630187,40,40000,CP2
A04T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,bem_dipole_model,8.768349909124673,6.861288207877311,0.5614418041814265,0.17711671616220204,26.58101195870929,10.061487081394024,7.814349029199908,11.336438684142351,2.0623414699630187,40,40000,P1
A04T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,bem_dipole_model,8.853637548275357,6.935968747712599,0.6361655863437605,0.19845474450456035,26.58101195870929,10.061487081394024,7.814349029199908,11.336438684142351,2.0623414699630187,40,40000,P2
A04T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,bem_dipole_model,8.272291185581754,6.459340806839965,0.5311002482872104,0.18214140124256673,26.533364974725966,9.033312105168342,8.837582337587794,12.343067110476111,2.3017965124511175,40,40000,
A04T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,bem_dipole_model,8.735563466349545,6.870101681274641,0.4053880915008925,0.1276169163155525,26.533364974725966,9.033312105168342,8.837582337587794,12.343067110476111,2.3017965124511175,40,40000,FCz
A04T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,bem_dipole_model,6.735160304470102,5.291311358850936,0.2337855148259628,0.05075337098431976,26.533364974725966,9.033312105168342,8.837582337587794,12.343067110476111,2.3017965124511175,40,40000,C5
A04T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,bem_dipole_model,7.369031582691556,5.762648235621248,0.48933003892037047,0.17608147497488458,26.533364974725966,9.033312105168342,8.837582337587794,12.343067110476111,2.3017965124511175,40,40000,C6
A04T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,bem_dipole_model,9.003097128831794,7.063361635675462,0.6116679856592515,0.13995363282842,26.533364974725966,9.033312105168342,8.837582337587794,12.343067110476111,2.3017965124511175,40,40000,CPz
A04T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,bem_dipole_model,8.612089281374484,6.740118064211869,0.5854493416015797,0.2061845592068139,26.533364974725966,9.033312105168342,8.837582337587794,12.343067110476111,2.3017965124511175,40,40000,P1
A04T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,bem_dipole_model,8.672071154177125,6.796460408732333,0.6522655132043746,0.2309931021012538,26.533364974725966,9.033312105168342,8.837582337587794,12.343067110476111,2.3017965124511175,40,40000,P2
A04T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,bem_dipole_model,8.521260032441393,6.691384263513265,0.677403806485456,0.2667534767989469,26.533364974725966,9.033312105168342,8.837582337587794,12.343067110476111,2.3017965124511175,40,40000,POz
A05T,5,"Fz,C3,C4,Pz,POz",17,bem_dipole_model,8.540805635697449,6.629121719704262,0.3445004748981882,0.07638929491213398,32.026338684232016,10.921380464781716,4.76108376277149,7.451166402227742,1.6517321885942478,40,40000,
A05T,5,"Fz,C3,C4,Pz,POz",17,bem_dipole_model,8.769776170621439,6.794704360538878,0.4390373305767475,0.13392824807470805,32.026338684232016,10.921380464781716,4.76108376277149,7.451166402227742,1.6517321885942478,40,40000,FC3
A05T,5,"Fz,C3,C4,Pz,POz",17,bem_dipole_model,8.863770188366,6.902906530563632,0.42468800739346,0.12435871272900612,32.026338684232016,10.921380464781716,4.76108376277149,7.451166402227742,1.6517321885942478,40,40000,FC1
A05T,5,"Fz,C3,C4,Pz,POz",17,bem_dipole_model,9.14653590994273,7.113427686099045,0.4646145530403338,0.13183984656179826,32.026338684232016,10.921380464781716,4.76108376277149,7.451166402227742,1.6517321885942478,40,40000,FCz
A05T,5,"Fz,C3,C4,Pz,POz",17,bem_dipole_model,8.94205577187653,6.965603022849771,0.45235806817560087,0.13232341584420504,32.026338684232016,10.921380464781716,4.76108376277149,7.451166402227742,1.6517321885942478,40,40000,FC2
A05T,5,"Fz,C3,C4,Pz,POz",17,bem_dipole_model,8.554939824729068,6.602348192431651,0.4958818508117574,0.1512979928705881,32.026338684232016,10.921380464781716,4.76108376277149,7.451166402227742,1.6517321885942478,40,40000,FC4
A05T,5,"Fz,C3,C4,Pz,POz",17,bem_dipole_model,7.025027321782895,5.450471499810008,0.3230072988824139,0.08077796311645935,32.026338684232016,10.921380464781716,4.76108376277149,7.451166402227742,1.6517321885942478,40,40000,C5
A05T,5,"Fz,C3,C4,Pz,POz",17,bem_dipole_model,8.889627868094397,6.946142972861548,0.2642567871239032,0.04499512369578251,32.026338684232016,10.921380464781716,4.76108376277149,7.451166402227742,1.6517321885942478,40,40000,C1
A05T,5,"Fz,C3,C4,Pz,POz",17,bem_dipole_model,9.17874728273237,7.174893728801573,0.30431548425654764,0.04532823173966927,32.026338684232016,10.921380464781716,4.76108376277149,7.451166402227742,1.6517321885942478,40,40000,Cz
A05T,5,"Fz,C3,C4,Pz,POz",17,bem_dipole_model,8.816927101519886,6.875935472751007,0.3304181604584235,0.05967760780137432,32.026338684232016,10.921380464781716,4.76108376277149,7.451166402227742,1.6517321885942478,40,40000,C2
A05T,5,"Fz,C3,C4,Pz,POz",17,bem_dipole_model,7.6102233295774155,5.866484095626064,0.4494410720842561,0.11569703817106114,32.026338684232016,10.921380464781716,4.76108376277149,7.451166402227742,1.6517321885942478,40,40000,C6
A05T,5,"Fz,C3,C4,Pz,POz",17,bem_dipole_model,8.128878585948005,6.311250665542933,0.17574385710338344,0.024135095846412602,32.026338684232016,10.921380464781716,4.76108376277149,7.451166402227742,1.6517321885942478,40,40000,CP3
A05T,5,"Fz,C3,C4,Pz,POz",17,bem_dipole_model,8.647775855141907,6.742472624365555,0.14318082325813733,0.012251232471180984,32.026338684232016,10.921380464781716,4.76108376277149,7.451166402227742,1.6517321885942478,40,40000,CP1
A05T,5,"Fz,C3,C4,Pz,POz",17,bem_dipole_model,8.933600715764833,6.977821571196308,0.33637986880878734,0.020289849617580402,32.026338684232016,10.921380464781716,4.76108376277149,7.451166402227742,1.6517321885942478,40,40000,CPz
A05T,5,"Fz,C3,C4,Pz,POz",17,bem_dipole_model,8.639815246207295,6.734911058215819,0.2868074417348961,0.03360901306734809,32.026338684232016,10.921380464781716,4.76108376277149,7.451166402227742,1.6517321885942478,40,40000,CP2
A05T,5,"Fz,C3,C4,Pz,POz",17,bem_dipole_model,8.292609199374388,6.441077213335369,0.3011994269780469,0.05362055060317772,32.026338684232016,10.921380464781716,4.76108376277149,7.451166402227742,1.6517321885942478,40,40000,CP4
A05T,5,"Fz,C3,C4,Pz,POz",17,bem_dipole_model,8.143604300081613,6.3132308754002375,0.2179031479048446,0.038834702029517776,32.026338684232016,10.921380464781716,4.76108376277149,7.451166402227742,1.6517321885942478,40,40000,P1
A05T,5,"Fz,C3,C4,Pz,POz",17,bem_dipole_model,8.312982900148965,6.481387664583074,0.26714876919917296,0.04913988020052984,32.026338684232016,10.921380464781716,4.76108376277149,7.451166402227742,1.6517321885942478,40,40000,P2
A05T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,bem_dipole_model,8.389321458570436,6.509289392440753,0.39166980253919936,0.10052552476504828,31.72640541948681,10.844056108371552,4.685538664877761,7.31733006025017,1.6251438328327164,40,40000,
A05T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,bem_dipole_model,8.72339151979551,6.779095072688494,0.472007623956209,0.15187476535988087,31.72640541948681,10.844056108371552,4.685538664877761,7.31733006025017,1.6251438328327164,40,40000,FC1
A05T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,bem_dipole_model,8.958090868802119,6.9500821914224495,0.5516809947031281,0.16724454106227238,31.72640541948681,10.844056108371552,4.685538664877761,7.31733006025017,1.6251438328327164,40,40000,FCz
A05T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,bem_dipole_model,8.798516252035931,6.844311796835393,0.505522039567056,0.15995604680923192,31.72640541948681,10.844056108371552,4.685538664877761,7.31733006025017,1.6251438328327164,40,40000,FC2
A05T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,bem_dipole_model,6.977539484385154,5.411047590073729,0.3274876738824136,0.09316348861093504,31.72640541948681,10.844056108371552,4.685538664877761,7.31733006025017,1.6251438328327164,40,40000,C5
A05T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,bem_dipole_model,8.723777260411174,6.807447038154602,0.36547143475622557,0.08029708368169708,31.72640541948681,10.844056108371552,4.685538664877761,7.31733006025017,1.6251438328327164,40,40000,C1
A05T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,bem_dipole_model,8.640980252479693,6.731218986272739,0.43105963495044697,0.0968324957751614,31.72640541948681,10.844056108371552,4.685538664877761,7.31733006025017,1.6251438328327164,40,40000,C2
A05T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,bem_dipole_model,7.518260558379736,5.809151575335679,0.44340934731332093,0.13693993466172238,31.72640541948681,10.844056108371552,4.685538664877761,7.31733006025017,1.6251438328327164,40,40000,C6
A05T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,bem_dipole_model,8.528806721027866,6.645731776389573,0.24196134846362788,0.039241594496349674,31.72640541948681,10.844056108371552,4.685538664877761,7.31733006025017,1.6251438328327164,40,40000,CP1
A05T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,bem_dipole_model,8.759408621874758,6.835072390472022,0.4322098705069161,0.05812318916534054,31.72640541948681,10.844056108371552,4.685538664877761,7.31733006025017,1.6251438328327164,40,40000,CPz
A05T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,bem_dipole_model,8.508863115099603,6.627900050893236,0.3494430121434518,0.06268183477475797,31.72640541948681,10.844056108371552,4.685538664877761,7.31733006025017,1.6251438328327164,40,40000,CP2
A05T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,bem_dipole_model,8.077975492236595,6.259490948693181,0.24886614966920892,0.054264222146575,31.72640541948681,10.844056108371552,4.685538664877761,7.31733006025017,1.6251438328327164,40,40000,P1
A05T,10,"Fz,FC3,FC4,C3,Cz,C4,CP3,CP4,Pz,POz",12,bem_dipole_model,8.228388846968373,6.410923292057936,0.2984043196524215,0.06839358081988733,31.72640541948681,10.844056108371552,4.685538664877761,7.31733006025017,1.6251438328327164,40,40000,P2
A05T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,bem_dipole_model,8.114443281800062,6.281411211880049,0.361695768446737,0.09810854468630836,29.08511451650305,9.715219890054648,4.533457782369481,7.085699037916938,1.5923014568648297,40,40000,
A05T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,bem_dipole_model,9.015353683911467,6.983740766377948,0.548893037092612,0.15656406595543104,29.08511451650305,9.715219890054648,4.533457782369481,7.085699037916938,1.5923014568648297,40,40000,FCz
A05T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,bem_dipole_model,7.116354934973717,5.513679020887314,0.24973910509898237,0.05672224303240614,29.08511451650305,9.715219890054648,4.533457782369481,7.085699037916938,1.5923014568648297,40,40000,C5
A05T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,bem_dipole_model,7.632189669201141,5.896684123061544,0.3746453092226675,0.1105847221178714,29.08511451650305,9.715219890054648,4.533457782369481,7.085699037916938,1.5923014568648297,40,40000,C6
A05T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,bem_dipole_model,8.749106153922005,6.822763095354618,0.3339484953942918,0.06033748228735991,29.08511451650305,9.715219890054648,4.533457782369481,7.085699037916938,1.5923014568648297,40,40000,CPz
A05T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,bem_dipole_model,8.019476122128703,6.212656352942563,0.2765854365961922,0.06791234976488503,29.08511451650305,9.715219890054648,4.533457782369481,7.085699037916938,1.5923014568648297,40,40000,P1
A05T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,bem_dipole_model,8.165258055160818,6.358291762355516,0.32328548814341457,0.08263389830047896,29.08511451650305,9.715219890054648,4.533457782369481,7.085699037916938,1.5923014568648297,40,40000,P2
A05T,15,"Fz,FC3,FC1,FC2,FC4,C3,C1,Cz,C2,C4,CP3,CP1,CP2,CP4,Pz",7,bem_dipole_model,7.950446829473964,6.182063362180843,0.40958236651517865,0.12622627748806325,29.08511451650305,9.715219890054648,4.533457782369481,7.085699037916938,1.5923014568648297,40,40000,POz
A06T,5,"Fz,C3,C4,Pz,POz",17,bem_dipole_model,11.003570159327722,8.528526410043657,0.4219986892926206,0.12423465721493121,40.86192407880787,26.10853966368547,23.128315150661443,11.293549614637238,1.9696187690255653,40,40000,
A06T,5,"Fz,C3,C4,Pz,POz",17,bem_dipole_model,10.377382755692809,8.056656412997807,0.4513866100040223,0.16639824054220465,40.86192407880787,26.10853966368547,23.128315150661443,11.293549614637238,1.9696187690255653,40,40000,FC3
A06T,5,"Fz,C3,C4,Pz,POz",17,bem_dipole_model,11.392549070628995,8.86583484643794,0.42200883305089537,0.13603891230054832,40.86192407880787,26.10853966368547,23.128315150661443,11.293549614637238,1.9696187690255653,40,40000,FC1
A06T,5,"Fz,C3,C4,Pz,POz",17,bem_dipole_model,12.274444178458966,9.600888949422327,0.46780612912122144,0.14249706235337678,40.86192407880787,26.10853966368547,23.128315150661443,11.293549614637238,1.9696187690255653,40,40000,FCz
A06T,5,"Fz,C3,C4,Pz,POz",17,bem_dipole_model,11.402579096911467,8.89480704865515,0.4985581483298035,0.178228155573526,40.86192407880787,26.10853966368547,23.128315150661443,11.293549614637238,1.9696187690255653,40,40000,FC2
A06T,5,"Fz,C3,C4,Pz,POz",17,bem_dipole_model,10.545499468910565,8.206084629483161,0.5501030987291975,0.22712845580202912,40.86192407880787,26.10853966368547,23.128315150661443,11.293549614637238,1.9696187690255653,40,40000,FC4
A06T,5,"Fz,C3,C4,Pz,POz",17,bem_dipole_model,8.680511022729892,6.786781968471158,0.43517179575434606,0.16302276291703433,40.86192407880787,26.10853966368547,23.128315150661443,11.293549614637238,1.9696187690255653,40,40000,C5
A06T,5,"Fz,C3,C4,Pz,POz",17,bem_dipole_model,11.263444481461388,8.774689631209263,0.3233102440724107,0.07238391773492081,40.86192407880787,26.10853966368547,23.128315150661443,11.293549614637238,1.9696187690255653,40,40000,C1
A06T,5,"Fz,C3,C4,Pz,POz",17,bem_dipole_model,11.925855586935949,9.337322917470697,0.2939350410455583,0.052374026671912266,40.86192407880787,26.10853966368547,23.128315150661443,11.293549614637238,1.9696187690255653,40,40000,Cz
